C:\ICPMH\1\DATA\15J30l00.B\E6-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:03:22 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
54.771,260.00,32028.76,4350.53,7301.50,55855.45,872487.62,53985.82,10970.22,133020.68,1600.08
55.109,160.00,37539.51,4650.61,5700.91,56557.70,704946.45,54487.43,8335.38,103314.37,1340.06
55.447,220.00,19277.09,3150.28,9102.33,71010.11,586811.15,52848.92,8368.73,104689.45,1020.03
55.785,280.00,20545.17,3400.33,7301.50,37005.66,1652585.97,51344.31,7434.97,105125.46,1340.06
56.123,180.00,17642.07,2525.18,8802.18,39076.81,592233.61,48101.48,8902.34,98854.52,500.01
56.461,400.00,16908.02,1900.10,5900.98,35034.95,637744.79,49672.67,7701.75,94932.16,1160.04
56.799,20.00,17375.14,2575.19,6401.15,36003.58,555309.29,50408.17,8702.24,154838.38,1080.04
57.137,100.00,14639.35,2675.20,7301.50,36070.38,607136.10,48903.77,6901.41,93088.63,800.02
57.475,200.00,18042.46,2150.13,6001.01,33131.26,517477.65,51578.35,7868.49,91680.98,1140.04
57.813,160.00,16541.01,2750.21,7201.46,29424.66,524017.69,48903.77,7401.62,90541.53,560.01
58.151,140.00,16307.46,2525.18,7301.50,33231.45,514800.60,47299.23,8135.29,93289.73,620.01
58.489,360.00,21246.00,2675.20,5900.98,36504.61,595134.88,54788.39,8435.43,87860.78,980.03
58.827,200.00,14572.63,2825.22,6901.34,34467.16,553451.97,47533.21,8068.59,91044.21,740.02
59.165,340.00,15306.57,2100.12,8001.80,32029.21,542569.59,47232.38,7234.88,82031.65,460.01
59.503,220.00,15606.83,2325.15,7901.76,40847.50,627898.70,50608.77,6567.94,91546.91,600.01
59.841,280.00,13071.46,2250.14,10803.28,35702.96,559024.72,50842.80,8368.73,86319.56,720.02
60.179,120.00,12304.25,2050.12,7001.38,33665.61,508366.76,51544.91,7401.62,83873.97,640.01
60.518,160.00,15973.83,2750.21,7401.54,34801.15,592963.00,46095.92,6734.67,86386.57,580.01
60.856,60.00,15373.30,1875.10,5300.79,35669.56,574255.38,47967.77,6434.56,88463.91,500.01
61.194,80.00,12170.82,1975.11,7301.50,30893.85,530920.86,49472.08,7334.92,76070.56,300.00
61.532,120.00,8968.92,2000.11,5100.73,56758.35,477619.93,47198.95,6467.90,72053.05,740.02
61.870,160.00,12904.67,2200.14,7301.50,92107.85,532775.84,47700.35,9736.13,75501.36,620.01
62.208,120.00,12270.89,1825.09,6501.19,55955.77,471199.57,46764.42,6501.25,70781.02,580.01
62.546,100.00,10369.69,1725.08,7201.46,28322.85,400984.82,48870.35,5667.61,68003.01,680.01
62.884,160.00,10403.04,3350.32,6801.30,34433.76,514594.59,48736.63,7034.79,77075.11,760.02
63.222,180.00,13171.53,1325.05,8802.18,29157.55,507028.82,64622.94,4767.34,80457.45,640.01
63.560,160.00,12270.89,2050.12,5100.73,32897.49,472175.35,51478.04,5901.03,80859.36,540.01
63.898,160.00,13972.14,2075.12,6601.23,30626.72,528705.43,50073.85,7968.54,77677.84,800.02
64.236,200.00,14672.71,1600.07,5700.91,102900.92,519485.75,48870.35,6034.41,76907.67,860.02
64.574,120.00,11136.81,2025.12,8101.85,26553.41,603669.35,46095.92,5800.99,65560.07,720.02
64.912,340.00,11670.49,1900.10,5800.95,23849.53,413828.18,43789.82,5667.61,59069.57,880.02
65.250,120.00,10803.27,1100.03,7601.63,28089.14,487948.64,46831.27,5267.49,71048.81,400.00
65.588,20.00,10403.04,1300.05,6901.34,26820.49,432623.94,60307.09,4834.02,61678.85,400.00
65.926,100.00,9235.73,1900.10,7401.54,28790.27,467605.28,43589.30,6634.63,75534.85,480.01
66.264,60.00,8301.93,1350.05,6601.23,19711.07,321725.81,43522.47,3633.72,37608.40,140.00
66.602,200.00,5600.88,550.01,6401.15,10569.85,135269.96,40481.61,1100.04,20645.92,160.00
66.940,40.00,1666.74,400.00,5700.91,5834.30,78575.74,37842.20,400.00,8969.04,100.00
67.278,140.00,1500.06,450.01,5000.70,3867.09,36437.84,37708.56,466.67,2266.82,0.00
67.616,20.00,433.34,725.01,7201.46,2033.45,39644.79,36205.29,33.33,1100.04,80.00
67.954,60.00,766.68,425.01,6801.30,1466.73,29124.18,40381.37,166.67,266.67,0.00
68.292,20.00,900.02,550.01,6601.23,966.69,24567.21,37808.79,300.00,66.67,0.00
68.630,120.00,666.68,300.00,5600.88,833.35,19410.75,38677.41,100.00,333.34,0.00
68.968,0.00,366.67,400.00,6801.30,2033.45,19911.30,38009.23,100.00,600.01,20.00
69.306,180.00,833.35,325.00,6501.19,933.36,18259.51,39011.51,0.00,733.35,20.00
69.644,120.00,300.00,275.00,5400.82,1700.08,22464.38,35036.17,66.67,533.34,0.00
69.982,40.00,533.34,175.00,5300.79,700.01,19210.52,34935.96,100.00,833.35,0.00
70.320,100.00,1133.37,775.02,5700.91,1300.05,20161.59,36906.80,33.33,133.33,0.00
70.659,80.00,866.69,425.01,6401.15,1433.39,19010.31,38243.09,33.33,1066.70,60.00
70.997,180.00,333.34,350.00,6001.01,966.69,28773.60,33466.34,0.00,500.01,0.00
71.335,100.00,500.01,250.00,4400.55,2500.18,78977.53,41216.71,2566.86,45293.85,1120.04
71.673,220.00,71710.69,12604.46,23515.55,155082.47,2479633.26,153289.94,45694.89,491981.23,3220.32
72.011,240.00,182462.91,27871.80,18209.32,372820.09,7915015.02,255375.90,87860.61,925250.54,3740.43
72.349,440.01,215900.31,28547.87,14505.92,478059.87,7758927.52,278739.62,84577.30,1058317.67,4740.69
72.687,380.00,185258.22,26970.42,11003.41,568257.30,8733513.48,314558.31,100899.64,1129825.03,3900.47
73.025,460.01,168728.55,25292.96,9502.54,585097.60,9095626.77,316901.37,99021.93,1233071.12,3640.41
73.363,440.01,177849.94,20336.61,6201.08,577898.06,9458795.52,311129.24,101469.69,1223907.19,4240.55
73.701,380.00,160923.49,20061.30,11103.47,574936.41,9012964.26,318089.95,108647.33,1258906.54,4080.51
74.039,340.00,154769.37,18634.75,6901.34,608576.51,9656781.47,365770.61,111935.30,1356533.62,4700.68
74.377,500.01,154231.38,22038.63,7201.46,597264.21,10192806.48,303730.18,120158.01,1303175.94,4680.67
74.715,420.00,150802.22,20261.52,8702.13,593334.19,9382378.33,294299.36,106198.55,1264142.74,5040.78
75.053,380.00,159679.02,23215.13,6501.19,581790.31,10652468.99,305087.54,109888.63,1344241.96,5440.91
75.391,480.01,181755.75,23790.89,9302.43,631188.10,10592783.83,299251.60,111599.76,1337576.98,6701.38
75.729,440.01,185258.22,26119.15,8101.85,629806.52,9641168.18,297419.80,113243.96,1294406.54,5100.80
