C:\ICPMH\1\DATA\15J30l00.B\STD_3.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:17:20 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
62.208,20.00,266.67,550.01,4700.62,1500.06,20211.65,39078.33,166.67,66.67,60.00
62.546,200.00,466.67,275.00,5900.98,1600.07,18409.66,38677.41,66.67,33.33,0.00
62.884,200.00,800.02,300.00,8602.08,1233.38,19110.41,37541.53,66.67,0.00,0.00
63.222,220.00,566.68,600.01,6001.01,1066.70,19110.41,37174.05,0.00,0.00,0.00
63.560,80.00,566.68,450.01,5300.79,1200.04,18910.19,34702.15,166.67,0.00,20.00
63.898,140.00,566.68,600.01,5900.98,1633.41,19911.30,38009.23,33.33,66.67,40.00
64.236,40.00,266.67,425.01,6001.01,933.36,18559.82,38944.68,133.33,100.00,40.00
64.574,60.00,466.67,300.00,4100.47,1500.06,16057.35,38376.73,166.67,0.00,20.00
64.912,200.00,433.34,600.01,5400.82,1033.36,18309.56,35102.98,0.00,33.33,0.00
65.250,260.00,833.35,500.01,6701.26,766.68,19811.19,36973.61,0.00,133.33,0.00
65.589,140.00,400.00,325.00,4100.47,1600.07,19761.13,36606.15,0.00,0.00,0.00
65.927,100.00,533.34,675.01,7401.54,1466.73,19610.96,38777.63,200.00,66.67,0.00
66.265,200.00,433.34,475.01,6001.01,733.35,18359.61,35971.46,66.67,33.33,0.00
66.602,140.00,500.01,750.02,18409.53,1566.74,31428.15,36171.88,1133.37,3066.94,4980.76
66.941,840.02,15173.13,2625.19,920643.67,25618.69,525562.95,40047.25,9269.20,36806.65,23036.28
67.279,1920.10,27921.86,3850.42,2509121.54,79580.10,1303162.24,44525.07,17509.05,71483.96,37042.07
67.617,2120.12,29791.55,3900.43,3454905.94,115713.72,1913827.97,49839.83,21613.78,99323.93,45503.47
67.955,2060.12,30325.79,4475.56,4246051.27,131289.46,2165726.81,48435.76,23616.45,105460.87,47769.95
68.293,1520.06,31828.41,3050.26,4353730.18,142207.43,2309323.10,49906.69,22314.69,111667.15,49133.99
68.631,1860.10,31461.09,4775.64,4479768.46,154510.79,2271620.56,49739.53,25652.75,112237.59,47408.89
68.969,2360.15,26820.17,4000.45,4259421.19,138309.80,2356164.12,47600.07,23482.94,106634.86,48732.78
69.307,2300.15,31728.23,3350.32,4820628.23,140527.28,2414552.40,50775.92,26220.28,115727.63,46205.44
69.645,2260.14,29858.33,4825.65,4368858.30,151417.37,2363110.99,49438.66,24117.16,106936.75,51100.03
69.983,2400.16,28622.97,3225.29,4221617.67,136058.94,2441073.88,47800.63,22915.49,103716.81,47208.31
70.321,2280.14,29791.55,3700.38,4595588.38,144828.75,2335385.21,50709.07,23583.07,105259.62,45724.09
70.659,1680.08,29691.39,4050.46,4665714.95,150038.90,2221023.49,47499.79,24751.41,104722.99,47067.91
70.997,2080.12,31160.56,3325.31,4450208.69,137369.09,2352848.88,50709.07,23482.94,100732.20,43798.80
71.335,1860.10,28856.69,3325.31,4431289.55,133338.16,2144053.95,46229.62,22948.87,99424.51,48271.42
71.673,1660.08,27387.70,4250.51,3956239.54,131155.15,2175101.22,49605.81,23749.97,103314.37,45543.58
72.011,1920.10,27087.24,3500.34,4244064.55,128065.77,2187629.35,46931.54,21613.78,95334.41,43618.32
72.349,2040.12,26185.90,3350.32,4122673.14,125715.53,2134015.09,46363.32,21947.54,100061.58,43277.42
72.687,2060.12,25351.36,4775.64,3952380.17,129946.19,2121965.09,47733.78,23950.25,95401.44,43959.23
73.025,1700.08,27254.17,3675.38,4276033.69,129879.03,2101185.98,46931.54,21046.40,97044.08,42074.27
73.363,2160.13,26987.09,3500.34,4233605.95,124171.26,2109592.04,47031.82,19844.95,88866.01,43177.15
73.701,2380.16,26553.11,3650.37,4217404.78,128804.49,2147567.82,49104.35,21647.16,93893.04,38746.03
74.039,1900.10,25685.17,4200.50,4106848.53,127226.38,2299147.71,47934.34,22548.33,99022.15,44300.16
74.377,1500.06,26286.05,3950.44,3953636.42,120210.48,2067307.86,49004.07,19945.07,95736.68,42114.37
