C:\ICPMH\1\DATA\15J30l00.B\LN1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  11:58:02 am using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
62.884,1240.04,370547.11,49819.62,24016.22,852839.21,14013758.13,226942.31,154400.52,1647136.36,1860.11
63.222,880.02,359490.67,45909.12,23916.08,820692.21,12483293.25,224746.70,128317.52,1754084.02,1540.07
63.560,1040.03,345518.24,50120.46,21012.42,813920.72,12632651.06,232314.34,136716.18,1842869.83,1600.08
63.898,760.02,402427.55,56063.14,16908.04,803384.72,13043908.89,218769.28,129392.32,1725320.48,1780.10
64.236,520.01,429174.39,55060.02,19210.38,759110.30,11781509.64,225422.24,133591.40,1561824.25,1520.07
64.574,760.02,454559.03,58721.69,17808.92,770803.86,12781604.97,205909.67,127276.39,1595929.07,1560.07
64.912,460.01,419071.43,66323.32,24316.62,765756.59,12045638.55,217452.48,137388.27,1582747.17,1560.07
65.250,660.01,419515.02,57016.16,24817.32,769759.52,12418181.53,209385.19,124925.65,1617156.16,2040.13
65.588,560.01,362313.65,51524.46,17708.82,703946.44,12373612.78,212895.17,128015.25,1571356.68,1300.05
65.926,740.02,424702.42,43728.64,17708.82,749892.86,12866912.01,218195.28,126201.74,1535412.79,1540.07
66.264,820.02,304106.84,40746.58,21613.14,747285.11,12094894.80,202637.28,130097.70,1536253.94,1360.06
66.602,600.01,292006.88,38291.14,18609.74,710052.03,11419880.72,212996.44,126336.06,1558474.12,1240.05
66.940,820.02,263230.36,34358.13,20511.83,711266.36,12490594.03,214279.12,124925.65,1570596.39,1280.05
67.278,1000.03,252442.55,36863.13,17708.82,734564.34,11483477.60,206145.84,129627.46,1591504.98,1120.04
67.616,660.01,257615.83,34107.65,21713.26,728589.34,11437108.07,206516.98,128048.86,1536619.83,1940.12
67.954,880.02,248690.32,31327.54,20712.06,706964.34,11407694.00,218195.28,120930.15,1519930.89,1380.06
68.292,580.01,245175.49,29799.92,20011.26,700929.25,10780284.62,204796.29,125899.50,1536643.52,1120.04
68.630,620.01,224303.16,29875.05,18309.43,697635.11,16586558.18,207900.44,122474.51,1417259.93,1100.04
68.969,840.02,221805.51,29975.22,19410.59,680376.64,11567419.01,202738.46,118412.45,1493790.27,1340.06
69.307,660.01,215664.12,33256.03,17508.62,748919.29,11954886.20,186520.53,115593.08,1480299.51,1060.03
69.645,540.01,217890.97,32479.61,17909.02,680653.79,10922117.43,201254.27,117707.57,1472777.12,1260.05
69.983,860.02,233115.19,32629.88,19911.15,689800.93,10522947.11,206618.23,119620.91,1416627.90,1040.03
70.321,700.01,233452.89,31152.23,17909.02,678090.64,10613034.61,195757.13,117002.69,1504544.04,1200.04
70.659,920.02,237505.95,35710.79,21513.01,728971.37,10920204.93,199534.14,115593.08,1553688.84,980.03
70.997,700.01,251867.83,32880.34,19610.81,660816.55,10731704.93,201895.15,138665.27,1474155.24,1080.04
71.335,820.02,281980.64,38692.00,21613.14,692434.98,10419604.92,189250.53,120359.43,1409034.28,1240.05
71.673,620.01,330436.21,34633.66,20411.71,675354.77,10285724.45,198893.31,112975.50,1360247.82,1060.03
72.011,980.03,250448.07,34107.65,20111.38,640482.76,9936853.35,204189.05,113210.39,1348242.09,1000.03
72.349,800.02,254572.56,34834.05,19310.49,638201.84,10010029.91,187733.81,114519.17,1375113.57,1180.04
72.687,660.01,273719.99,35134.64,24016.22,705056.46,11573900.26,193160.94,114384.91,1377893.26,1440.06
73.025,680.01,303971.17,34708.81,19110.27,636888.69,10795010.40,185509.54,109519.59,1366885.45,920.03
73.363,1040.03,280050.56,37840.18,17808.92,670645.85,9860293.97,191711.30,107506.76,1316626.20,1220.05
73.701,960.03,293599.42,38641.90,19811.04,633502.75,10098404.13,187497.89,116197.19,1335956.28,940.03
74.039,680.01,351364.27,39644.10,20411.71,614580.55,9759751.78,190902.23,121500.87,1256217.22,1180.04
