Date: "11:43:01 29/03/2019"

Cycle,Timestamp,C(13),Mode,Na(23),Mode,Mg(24),Mode,Mg(25),Mode,Al(27),Mode,Si(29),Mode,Ca(43),Mode,Ca(44),Mode,Mn(55),Mode,Zn(66),Mode,Sr(86),Mode,Sr(88),Mode,Ba(137),Mode,Ba(138),Mode,Th(232),Mode,U(238),Mode,Th(248),Mode
2247,2700.27499,44180.33,1,188275.46,1,84180.47,1,3587.12,1,4108.86,1,13864.23,1,23040.16,1,355601.38,1,958.73,1,74.63,1,9519.33,1,69687.69,1,274.51,1,1017.56,1,41.84,1,00.00E00,1,00.00E00,1

2248,2701.37499,39308.50,1,189246.49,1,121481.47,1,1471.60,1,3287.76,1,13483.61,1,25555.91,1,398441.05,1,1042.06,1,00.00E00,1,10610.52,1,67354.57,1,95.24,1,894.75,1,00.00E00,1,00.00E00,1,00.00E00,1

2249,2702.47499,46850.08,1,194876.00,1,13458.90,1,627.10,1,3741.39,1,15038.64,1,28282.18,1,392519.95,1,1492.38,1,82.64,1,10619.61,1,55323.03,1,190.48,1,561.41,1,00.00E00,1,00.00E00,1,00.00E00,1

2250,2703.57499,40910.13,1,167996.68,1,9095.39,1,2625.51,1,3704.46,1,15072.80,1,19498.21,1,283614.70,1,1650.65,1,00.00E00,1,8464.55,1,55699.63,1,84.03,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2251,2704.67499,42623.06,1,174271.26,1,9695.53,1,2023.46,1,2528.21,1,13883.75,1,19857.86,1,1390651.68,1,1225.55,1,165.29,1,8610.03,1,48414.37,1,179.27,1,982.47,1,00.00E00,1,00.00E00,1,00.00E00,1

2252,2705.77499,39152.79,1,185484.98,1,11850.84,1,1831.15,1,3590.18,1,14470.95,1,21206.05,1,265665.21,1,1050.47,1,165.29,1,9073.77,1,58111.23,1,00.00E00,1,666.67,1,00.00E00,1,00.00E00,1,00.00E00,1

2253,2706.87499,43045.74,1,194702.68,1,9295.44,1,1806.06,1,6470.29,1,15084.19,1,22417.56,1,302703.00,1,1667.47,1,74.63,1,8510.01,1,60069.30,1,168.07,1,298.25,1,00.00E00,1,00.00E00,1,00.00E00,1

2254,2707.97499,45114.72,1,178718.73,1,7985.72,1,627.10,1,4803.39,1,14482.34,1,19035.50,1,274227.60,1,1425.87,1,00.00E00,1,7864.42,1,51640.68,1,274.51,1,1175.46,1,00.00E00,1,00.00E00,1,00.00E00,1

2255,2709.07499,41065.85,1,195927.88,1,16728.08,1,2023.46,1,4386.67,1,13963.45,1,24840.71,1,355713.79,1,1133.81,1,74.63,1,8037.18,1,61685.04,1,95.24,1,298.25,1,41.84,1,00.00E00,1,00.00E00,1

2256,2710.17499,42867.77,1,175890.10,1,14983.98,1,844.49,1,4411.29,1,11741.59,1,18654.83,1,289802.76,1,1392.23,1,00.00E00,1,7500.71,1,51976.59,1,95.24,1,596.50,1,00.00E00,1,00.00E00,1,00.00E00,1

2257,2711.27499,47317.31,1,173888.97,1,11937.66,1,2291.04,1,3438.97,1,15469.71,1,22045.27,1,335947.13,1,983.96,1,00.00E00,1,7573.46,1,51640.68,1,358.55,1,1035.10,1,00.00E00,1,00.00E00,1,00.00E00,1

2258,2712.37499,41621.99,1,174489.29,1,14493.23,1,1153.86,1,4337.44,1,16971.14,1,17443.43,1,212430.99,1,1567.31,1,74.63,1,7928.07,1,47158.57,1,84.03,1,912.29,1,00.00E00,1,00.00E00,1,00.00E00,1

2259,2713.47499,39597.68,1,181472.88,1,10461.77,1,1663.91,1,5526.06,1,15095.58,1,18793.64,1,268186.19,1,1409.05,1,74.63,1,7728.03,1,45395.81,1,179.27,1,1280.72,1,00.00E00,1,00.00E00,1,00.00E00,1

2260,2714.57499,43957.86,1,168438.65,1,6419.39,1,409.70,1,2719.85,1,14573.43,1,15901.89,1,212572.33,1,766.83,1,00.00E00,1,7673.48,1,35772.65,1,95.24,1,842.11,1,41.84,1,00.00E00,1,00.00E00,1

2261,2715.67499,44091.34,1,167378.53,1,8317.86,1,986.63,1,4071.94,1,15583.57,1,13380.45,1,236298.52,1,783.65,1,82.64,1,6400.52,1,41551.83,1,179.27,1,1263.18,1,00.00E00,1,00.00E00,1,00.00E00,1

2262,2716.77499,40798.91,1,167945.91,1,8208.40,1,1588.66,1,4297.00,1,14173.28,1,15925.02,1,206825.66,1,1133.81,1,00.00E00,1,5791.34,1,36510.51,1,179.27,1,824.57,1,41.84,1,00.00E00,1,00.00E00,1

2263,2717.87499,37506.75,1,144501.99,1,3486.95,1,844.49,1,3136.55,1,13174.56,1,6531.97,1,78236.81,1,1859.37,1,74.63,1,4063.85,1,10187.22,1,168.07,1,719.30,1,00.00E00,1,00.00E00,1,00.00E00,1

2264,2718.97499,39642.17,1,148059.62,1,577.36,1,00.00E00,1,2275.03,1,13472.22,1,3596.97,1,12442.28,1,1542.08,1,00.00E00,1,2527.35,1,3688.21,1,190.48,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2265,2720.07499,44781.01,1,144946.68,1,588.68,1,00.00E00,1,2744.47,1,15228.96,1,3041.95,1,13588.55,1,2100.97,1,157.27,1,2509.17,1,2213.74,1,00.00E00,1,543.86,1,00.00E00,1,42.55,1,00.00E00,1

2266,2721.17499,43090.23,1,146155.41,1,188.68,1,00.00E00,1,3173.48,1,11443.94,1,3058.77,1,11845.28,1,1400.64,1,82.64,1,2863.74,1,1591.91,1,00.00E00,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

2267,2722.27499,41332.80,1,145304.82,1,1188.70,1,00.00E00,1,2932.60,1,14638.49,1,3340.48,1,11906.31,1,1025.24,1,00.00E00,1,2290.98,1,1414.56,1,00.00E00,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

2268,2723.37499,43156.97,1,149689.32,1,388.68,1,00.00E00,1,4398.98,1,13639.76,1,3191.22,1,13532.83,1,1558.90,1,74.63,1,2700.09,1,2087.66,1,84.03,1,824.57,1,00.00E00,1,00.00E00,1,00.00E00,1

2269,2724.47499,44046.85,1,152271.30,1,766.05,1,00.00E00,1,2756.78,1,12850.88,1,3174.40,1,11155.43,1,2284.47,1,157.27,1,3018.30,1,1066.25,1,84.03,1,771.94,1,41.84,1,00.00E00,1,00.00E00,1

2270,2725.57499,40910.13,1,138608.12,1,388.68,1,192.31,1,1833.73,1,12351.53,1,2892.69,1,14363.36,1,1759.21,1,82.64,1,2991.02,1,1273.52,1,179.27,1,543.86,1,00.00E00,1,00.00E00,1,00.00E00,1

2271,2726.67499,42222.63,1,152814.58,1,188.68,1,192.31,1,2503.60,1,11421.17,1,2478.53,1,12325.54,1,1467.15,1,82.64,1,4091.12,1,2132.54,1,95.24,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

2272,2727.77499,40487.47,1,146071.85,1,388.68,1,00.00E00,1,3655.23,1,14539.27,1,4070.00,1,13938.81,1,1317.30,1,231.90,1,2881.92,1,2279.98,1,358.55,1,1000.01,1,00.00E00,1,00.00E00,1,00.00E00,1

2273,2728.87499,40442.98,1,140944.67,1,188.68,1,00.00E00,1,2605.57,1,14451.43,1,2884.28,1,11924.88,1,1392.23,1,00.00E00,1,2854.65,1,1591.91,1,95.24,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

2274,2729.97499,36772.72,1,156608.81,1,777.37,1,00.00E00,1,1960.32,1,11863.58,1,2726.60,1,11728.54,1,950.32,1,00.00E00,1,3518.34,1,2769.33,1,263.31,1,982.47,1,00.00E00,1,00.00E00,1,00.00E00,1

2275,2731.07499,41266.06,1,146209.14,1,200.00,1,00.00E00,1,2340.08,1,12697.98,1,3613.79,1,9942.90,1,1108.58,1,00.00E00,1,2409.16,1,1895.34,1,95.24,1,1228.09,1,41.84,1,00.00E00,1,00.00E00,1

2276,2732.17499,40598.70,1,143502.21,1,200.00,1,00.00E00,1,2238.11,1,15614.48,1,1450.52,1,11845.28,1,691.90,1,00.00E00,1,2836.47,1,2006.46,1,168.07,1,947.38,1,00.00E00,1,00.00E00,1,00.00E00,1

2277,2733.27499,36906.18,1,142821.77,1,200.00,1,00.00E00,1,2528.21,1,15881.25,1,2768.65,1,13766.33,1,1567.31,1,74.63,1,3009.21,1,1976.55,1,263.31,1,877.20,1,00.00E00,1,00.00E00,1,00.00E00,1

2278,2734.37499,40887.89,1,146794.12,1,577.36,1,217.39,1,2969.52,1,14283.89,1,1864.66,1,10539.87,1,1308.89,1,82.64,1,3118.31,1,1429.51,1,95.24,1,684.22,1,00.00E00,1,00.00E00,1,00.00E00,1

2279,2735.47499,37528.99,1,140908.86,1,200.00,1,217.39,1,2327.78,1,12587.38,1,3025.13,1,12036.32,1,1108.58,1,82.64,1,2300.07,1,2006.46,1,274.51,1,947.38,1,41.84,1,00.00E00,1,00.00E00,1

2280,2736.57499,43245.96,1,153325.04,1,577.36,1,00.00E00,1,2540.52,1,15294.03,1,3357.30,1,12325.54,1,1742.39,1,00.00E00,1,3127.40,1,844.03,1,179.27,1,1245.63,1,00.00E00,1,00.00E00,1,00.00E00,1

2281,2737.67499,42890.02,1,150053.47,1,588.68,1,00.00E00,1,3083.81,1,14187.92,1,3332.07,1,15188.61,1,1217.14,1,82.64,1,2509.17,1,1688.07,1,95.24,1,982.47,1,00.00E00,1,00.00E00,1,00.00E00,1

2282,2738.77499,41110.34,1,143642.47,1,00.00E00,1,00.00E00,1,1907.57,1,11764.36,1,3613.79,1,12763.34,1,1050.47,1,74.63,1,2172.79,1,1606.87,1,00.00E00,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

2283,2739.87499,41310.55,1,144740.75,1,388.68,1,192.31,1,3210.40,1,12805.33,1,2901.09,1,14782.62,1,1042.06,1,149.25,1,2300.07,1,2168.86,1,95.24,1,578.95,1,00.00E00,1,00.00E00,1,00.00E00,1

2284,2740.97499,37773.67,1,153125.03,1,777.37,1,00.00E00,1,2969.52,1,14669.40,1,2901.09,1,13734.49,1,1050.47,1,157.27,1,3563.80,1,1288.48,1,00.00E00,1,631.58,1,00.00E00,1,00.00E00,1,00.00E00,1

2285,2742.07499,36416.83,1,142663.60,1,400.00,1,00.00E00,1,2503.60,1,13049.32,1,3605.38,1,12479.43,1,1483.97,1,00.00E00,1,2290.98,1,1814.14,1,84.03,1,736.85,1,00.00E00,1,00.00E00,1,00.00E00,1

2286,2743.17499,38552.20,1,154477.31,1,377.36,1,00.00E00,1,2969.52,1,14184.67,1,2884.28,1,13766.33,1,1242.37,1,231.90,1,2418.26,1,1414.56,1,190.48,1,912.29,1,00.00E00,1,00.00E00,1,00.00E00,1

2287,2744.27499,37150.85,1,144809.39,1,577.36,1,00.00E00,1,2806.01,1,13838.20,1,2030.74,1,13975.96,1,1225.55,1,74.63,1,3281.95,1,1480.80,1,190.48,1,403.51,1,00.00E00,1,00.00E00,1,00.00E00,1

2288,2745.37499,42645.31,1,150104.22,1,00.00E00,1,217.39,1,1821.42,1,13364.87,1,3514.98,1,13095.02,1,1642.24,1,82.64,1,2300.07,1,1880.39,1,168.07,1,561.41,1,00.00E00,1,00.00E00,1,00.00E00,1

2289,2746.47499,40109.31,1,144698.96,1,388.68,1,00.00E00,1,2160.75,1,14737.72,1,3622.20,1,11099.71,1,1150.63,1,00.00E00,1,2518.26,1,1925.26,1,00.00E00,1,754.39,1,00.00E00,1,00.00E00,1,00.00E00,1

2290,2747.57499,41154.83,1,131166.69,1,188.68,1,00.00E00,1,2781.39,1,14871.10,1,3191.22,1,10730.91,1,1475.56,1,00.00E00,1,2518.26,1,1976.55,1,168.07,1,684.22,1,00.00E00,1,00.00E00,1,00.00E00,1

2291,2748.67499,35816.28,1,130743.05,1,00.00E00,1,00.00E00,1,3488.20,1,13750.37,1,3208.03,1,9597.99,1,1159.04,1,00.00E00,1,2881.92,1,1865.43,1,179.27,1,947.38,1,00.00E00,1,00.00E00,1,00.00E00,1

2292,2749.77499,37595.72,1,143675.30,1,566.04,1,00.00E00,1,2756.78,1,13208.72,1,3058.77,1,14358.06,1,1567.31,1,00.00E00,1,3000.11,1,1420.97,1,263.31,1,807.03,1,00.00E00,1,00.00E00,1,00.00E00,1

2293,2750.87499,39130.55,1,153483.25,1,388.68,1,00.00E00,1,2630.19,1,12130.32,1,3033.54,1,11235.02,1,866.98,1,74.63,1,3181.95,1,1192.33,1,00.00E00,1,754.39,1,00.00E00,1,00.00E00,1,00.00E00,1

2294,2751.97499,42022.41,1,142415.91,1,188.68,1,00.00E00,1,3565.56,1,13563.31,1,1906.71,1,11741.80,1,892.21,1,00.00E00,1,3672.90,1,2376.14,1,179.27,1,877.20,1,00.00E00,1,00.00E00,1,00.00E00,1

2295,2753.07499,39286.26,1,142030.93,1,766.05,1,00.00E00,1,3173.48,1,13540.54,1,3216.44,1,11131.55,1,1292.07,1,82.64,1,3100.12,1,1895.34,1,168.07,1,754.39,1,00.00E00,1,00.00E00,1,00.00E00,1

2296,2754.17499,40176.04,1,150223.61,1,200.00,1,00.00E00,1,2148.44,1,14505.11,1,2594.16,1,12110.62,1,700.31,1,00.00E00,1,2036.42,1,1880.39,1,179.27,1,1000.01,1,00.00E00,1,00.00E00,1,00.00E00,1

2297,2755.27499,38796.88,1,141305.76,1,800.01,1,00.00E00,1,2173.06,1,13410.41,1,3165.99,1,13495.68,1,1475.56,1,00.00E00,1,3236.50,1,1420.97,1,263.31,1,771.94,1,41.84,1,00.00E00,1,00.00E00,1

2298,2756.37499,36528.05,1,152316.08,1,00.00E00,1,00.00E00,1,2287.34,1,13682.05,1,3332.07,1,12577.61,1,750.01,1,00.00E00,1,2800.10,1,1769.27,1,190.48,1,298.25,1,00.00E00,1,00.00E00,1,00.00E00,1

2299,2757.47499,42356.11,1,135287.05,1,188.68,1,192.31,1,2565.13,1,15507.12,1,3613.79,1,13840.63,1,1142.22,1,00.00E00,1,2981.93,1,1703.03,1,00.00E00,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2300,2758.57499,44269.32,1,142651.67,1,00.00E00,1,192.31,1,3553.25,1,13807.30,1,2619.39,1,12288.39,1,1584.13,1,00.00E00,1,2736.46,1,2294.94,1,190.48,1,1140.37,1,00.00E00,1,00.00E00,1,00.00E00,1

2301,2759.67499,38574.44,1,146853.81,1,754.72,1,192.31,1,3009.96,1,14283.89,1,3605.38,1,11845.28,1,525.23,1,157.27,1,2118.24,1,1991.50,1,95.24,1,175.44,1,00.00E00,1,00.00E00,1,00.00E00,1

2302,2760.77499,39375.24,1,151137.00,1,388.68,1,192.31,1,1707.14,1,15640.50,1,1873.07,1,12171.64,1,2092.56,1,82.64,1,2518.26,1,1576.95,1,274.51,1,789.48,1,00.00E00,1,00.00E00,1,00.00E00,1

2303,2761.87499,31301.33,1,156552.09,1,777.37,1,00.00E00,1,3034.58,1,14329.44,1,2751.83,1,13421.39,1,958.73,1,00.00E00,1,2209.15,1,1525.67,1,179.27,1,1035.10,1,52.36,1,00.00E00,1,00.00E00,1

2304,2762.97499,40887.89,1,145036.21,1,388.68,1,00.00E00,1,3336.99,1,10807.99,1,3788.28,1,12842.94,1,1142.22,1,82.64,1,3200.13,1,1258.57,1,179.27,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

2305,2764.07499,38974.84,1,150978.80,1,577.36,1,00.00E00,1,2997.65,1,14695.43,1,4086.82,1,13631.01,1,1776.03,1,00.00E00,1,3500.16,1,1414.56,1,95.24,1,789.48,1,00.00E00,1,00.00E00,1,00.00E00,1

2306,2765.17499,33503.14,1,138828.94,1,188.68,1,217.39,1,1592.86,1,13140.40,1,4070.00,1,13649.58,1,1150.63,1,239.92,1,2791.01,1,1081.21,1,252.10,1,421.05,1,00.00E00,1,00.00E00,1,00.00E00,1

2307,2766.27499,34570.73,1,140902.89,1,400.00,1,192.31,1,1858.34,1,15225.71,1,3050.36,1,10707.03,1,1675.88,1,82.64,1,2036.42,1,1829.10,1,179.27,1,473.69,1,00.00E00,1,00.00E00,1,00.00E00,1

2308,2767.37499,41577.50,1,143726.04,1,188.68,1,00.00E00,1,2744.47,1,14638.49,1,2470.12,1,13705.30,1,1159.04,1,00.00E00,1,2609.18,1,1117.54,1,179.27,1,649.13,1,00.00E00,1,00.00E00,1,00.00E00,1

2309,2768.47499,39530.95,1,132276.55,1,200.00,1,00.00E00,1,2099.21,1,11128.40,1,3075.59,1,11518.93,1,1067.29,1,149.25,1,2263.70,1,1435.92,1,285.72,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2310,2769.57499,37395.53,1,143442.52,1,00.00E00,1,217.39,1,2515.90,1,13852.84,1,2594.16,1,13766.33,1,1684.29,1,74.63,1,3472.88,1,1309.85,1,95.24,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

2311,2770.67499,42667.55,1,138073.99,1,188.68,1,00.00E00,1,2793.70,1,15172.03,1,2022.33,1,11174.00,1,1558.90,1,00.00E00,1,3536.52,1,1673.11,1,179.27,1,1298.27,1,00.00E00,1,00.00E00,1,00.00E00,1

2312,2771.77499,45225.96,1,141902.61,1,200.00,1,00.00E00,1,2617.88,1,16159.41,1,3771.47,1,12251.24,1,1492.38,1,82.64,1,2827.37,1,1547.04,1,168.07,1,385.97,1,00.00E00,1,54.35,1,55.25,1

2313,2772.87499,38307.52,1,140625.37,1,566.04,1,00.00E00,1,2793.70,1,12184.00,1,2751.83,1,10096.79,1,1492.38,1,00.00E00,1,2636.45,1,1450.88,1,179.27,1,1859.69,1,41.84,1,00.00E00,1,00.00E00,1

2314,2773.97499,36038.71,1,155232.58,1,754.72,1,192.31,1,2552.83,1,13872.36,1,2859.05,1,13790.21,1,1142.22,1,231.90,1,2800.10,1,1754.31,1,285.72,1,701.76,1,00.00E00,1,00.00E00,1,00.00E00,1

2315,2775.07499,37017.39,1,136784.93,1,200.00,1,00.00E00,1,2009.54,1,13216.85,1,2005.52,1,11863.86,1,1334.12,1,82.64,1,3127.40,1,1658.15,1,84.03,1,1175.46,1,00.00E00,1,00.00E00,1,00.00E00,1

2316,2776.17499,37395.53,1,258855.92,1,100066.63,1,6731.34,1,59193.55,1,17218.40,1,3199.63,1,430422.28,1,56088.85,1,00.00E00,1,10392.28,1,47000.26,1,190.48,1,1543.89,1,188.39,1,54.35,1,00.00E00,1

2317,2777.27499,46961.32,1,370651.24,1,100164.99,1,11088.52,1,513885.85,1,17688.53,1,55961.54,1,902334.69,1,31417.73,1,239.92,1,16985.48,1,117647.74,1,274.51,1,1561.43,1,00.00E00,1,00.00E00,1,00.00E00,1

2318,2778.37499,41510.76,1,303388.69,1,66327.52,1,11063.43,1,75385.04,1,15194.80,1,77707.47,1,1609768.09,1,5860.53,1,74.63,1,24325.69,1,213223.27,1,358.55,1,578.95,1,52.36,1,00.00E00,1,00.00E00,1

2319,2779.47499,37818.15,1,330831.11,1,59036.68,1,8713.34,1,7871.74,1,16525.42,1,86548.67,1,1197813.09,1,3360.24,1,74.63,1,27946.28,1,213014.88,1,285.72,1,1035.10,1,00.00E00,1,00.00E00,1,00.00E00,1

2320,2780.57499,41644.24,1,286941.36,1,38418.74,1,6940.41,1,4337.44,1,16369.26,1,94456.25,1,1528978.32,1,2259.24,1,165.29,1,33268.60,1,243898.44,1,95.24,1,1035.10,1,00.00E00,1,00.00E00,1,00.00E00,1

2321,2781.67499,39886.86,1,314264.46,1,47088.52,1,5853.28,1,3148.86,1,15663.28,1,104607.99,1,1768234.23,1,1708.75,1,157.27,1,29674.82,1,243180.35,1,00.00E00,1,1385.99,1,00.00E00,1,00.00E00,1,00.00E00,1

2322,2782.77499,37173.10,1,263681.13,1,32281.15,1,6137.60,1,2871.06,1,13174.56,1,99924.84,1,1410968.45,1,2175.90,1,239.92,1,35661.60,1,254170.38,1,252.10,1,824.57,1,00.00E00,1,00.00E00,1,00.00E00,1

2323,2783.87499,44714.27,1,323551.24,1,43877.27,1,5033.77,1,2630.19,1,15995.12,1,112738.44,1,1743756.17,1,1033.65,1,00.00E00,1,37863.65,1,276549.09,1,274.51,1,964.92,1,00.00E00,1,00.00E00,1,00.00E00,1

2324,2784.97499,43535.17,1,294759.72,1,38384.74,1,5468.61,1,3729.08,1,16437.58,1,114686.46,1,1606183.06,1,1133.81,1,00.00E00,1,35989.17,1,294686.36,1,274.51,1,929.84,1,00.00E00,1,42.55,1,00.00E00,1

2325,2786.07499,47473.05,1,300107.66,1,43733.71,1,5594.04,1,3500.51,1,13407.16,1,92939.08,1,1603598.07,1,866.98,1,157.27,1,29774.89,1,245777.60,1,179.27,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

2326,2787.17499,37239.83,1,250898.02,1,27794.71,1,3470.05,1,2340.08,1,14828.81,1,76852.32,1,1224879.02,1,1075.70,1,82.64,1,30693.78,1,240574.67,1,263.31,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2327,2788.27499,45670.92,1,271626.63,1,28138.35,1,1780.98,1,2744.47,1,15385.12,1,76778.60,1,1327736.19,1,1483.97,1,00.00E00,1,25626.52,1,185122.25,1,252.10,1,789.48,1,00.00E00,1,00.00E00,1,00.00E00,1

2328,2789.37499,38885.86,1,273725.54,1,24022.42,1,3252.64,1,2781.39,1,11996.95,1,78417.31,1,1181137.44,1,1325.71,1,00.00E00,1,28291.98,1,229612.06,1,179.27,1,561.41,1,00.00E00,1,00.00E00,1,00.00E00,1

2329,2790.47499,41777.71,1,297177.44,1,38418.74,1,5058.85,1,3210.40,1,14771.88,1,82600.75,1,1362474.20,1,975.55,1,00.00E00,1,29492.86,1,189102.63,1,00.00E00,1,614.04,1,00.00E00,1,00.00E00,1,00.00E00,1

2330,2791.57499,44758.76,1,259158.23,1,23758.11,1,3227.56,1,2630.19,1,14527.88,1,69518.96,1,1066057.45,1,1033.65,1,82.64,1,27209.40,1,192872.99,1,00.00E00,1,368.42,1,00.00E00,1,00.00E00,1,00.00E00,1

2331,2792.67499,39286.26,1,267764.45,1,23603.30,1,3980.13,1,2691.72,1,15282.64,1,75948.74,1,1111869.06,1,1575.72,1,00.00E00,1,21069.27,1,166857.11,1,00.00E00,1,1280.72,1,00.00E00,1,00.00E00,1,00.00E00,1

2332,2793.77499,38796.88,1,219707.39,1,27281.15,1,2433.19,1,2855.24,1,13265.65,1,72075.58,1,1065708.68,1,1550.49,1,82.64,1,24116.48,1,180781.63,1,00.00E00,1,877.20,1,00.00E00,1,00.00E00,1,00.00E00,1

2333,2794.87499,41132.59,1,280960.30,1,36141.11,1,3277.73,1,3716.77,1,13205.47,1,92652.51,1,1226175.76,1,950.32,1,00.00E00,1,25844.84,1,184415.95,1,00.00E00,1,1052.65,1,41.84,1,00.00E00,1,00.00E00,1

2334,2795.97499,40554.21,1,262893.85,1,27945.76,1,3444.97,1,4815.70,1,15580.32,1,67779.55,1,1109299.41,1,1558.90,1,00.00E00,1,23925.45,1,218508.54,1,84.03,1,1000.01,1,00.00E00,1,00.00E00,1,00.00E00,1

2335,2797.07499,39441.97,1,279924.12,1,30819.61,1,3327.90,1,3173.48,1,17325.76,1,72951.70,1,1154128.42,1,717.13,1,00.00E00,1,23725.33,1,184768.02,1,95.24,1,614.04,1,00.00E00,1,00.00E00,1,00.00E00,1

2336,2798.17499,44870.00,1,234059.74,1,28527.31,1,2625.51,1,2920.29,1,14283.89,1,64964.21,1,869960.30,1,1233.96,1,165.29,1,17840.40,1,148122.13,1,336.14,1,964.92,1,00.00E00,1,00.00E00,1,00.00E00,1

2337,2799.27499,47740.04,1,260535.10,1,31616.46,1,4239.36,1,2630.19,1,14817.42,1,67436.31,1,944546.36,1,1125.40,1,82.64,1,20050.56,1,180558.39,1,179.27,1,1070.19,1,00.00E00,1,00.00E00,1,00.00E00,1

2338,2800.37499,42178.14,1,248276.67,1,29403.43,1,4189.19,1,3577.87,1,15835.70,1,67381.56,1,966879.85,1,1759.21,1,00.00E00,1,20041.46,1,172503.16,1,190.48,1,561.41,1,00.00E00,1,00.00E00,1,00.00E00,1

2339,2801.47499,35794.04,1,272072.75,1,28406.47,1,3545.31,1,2515.90,1,17039.46,1,65977.04,1,1852010.17,1,1300.48,1,00.00E00,1,22178.97,1,147785.40,1,84.03,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

2340,2802.57499,39708.90,1,244318.03,1,31990.35,1,3971.77,1,4652.17,1,15084.19,1,74046.86,1,1056685.14,1,950.32,1,00.00E00,1,34678.90,1,180998.44,1,274.51,1,1122.82,1,00.00E00,1,00.00E00,1,00.00E00,1

2341,2803.67499,37773.67,1,255225.44,1,31042.42,1,2700.76,1,2021.85,1,11608.22,1,73800.45,1,1221051.98,1,1434.28,1,74.63,1,21433.11,1,233532.46,1,179.27,1,684.22,1,00.00E00,1,00.00E00,1,00.00E00,1

2342,2804.77499,42155.89,1,280819.55,1,27492.61,1,2408.10,1,2491.29,1,12232.79,1,72006.09,1,1089337.02,1,1208.73,1,00.00E00,1,23416.05,1,169880.68,1,00.00E00,1,684.22,1,00.00E00,1,00.00E00,1,00.00E00,1

2343,2805.87499,39619.93,1,256368.72,1,24105.49,1,4122.29,1,3198.09,1,14749.10,1,67137.29,1,1238578.95,1,1116.99,1,82.64,1,22115.30,1,144255.25,1,263.31,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

2344,2806.97499,39820.13,1,233640.97,1,26676.96,1,3520.22,1,2250.42,1,13373.00,1,59256.25,1,877458.18,1,1225.55,1,00.00E00,1,20014.18,1,149297.50,1,00.00E00,1,807.03,1,41.84,1,00.00E00,1,00.00E00,1

2345,2808.07499,39019.33,1,245431.08,1,16569.52,1,3980.13,1,2920.29,1,13639.76,1,51509.39,1,839153.81,1,1133.81,1,82.64,1,16248.81,1,133516.61,1,252.10,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

2346,2809.17499,39975.84,1,243291.78,1,30634.56,1,8278.46,1,3553.25,1,18148.90,1,57304.66,1,822548.91,1,1917.48,1,82.64,1,20314.33,1,147328.57,1,369.75,1,754.39,1,00.00E00,1,54.35,1,00.00E00,1

2347,2810.27499,40331.76,1,228765.60,1,18997.03,1,3135.58,1,2654.80,1,15050.03,1,49724.47,1,682736.32,1,1200.32,1,82.64,1,23188.65,1,107126.32,1,179.27,1,1175.46,1,00.00E00,1,00.00E00,1,00.00E00,1

2348,2811.37499,41977.92,1,233452.52,1,19257.54,1,3829.62,1,2225.80,1,14508.36,1,49791.82,1,737652.70,1,1492.38,1,231.90,1,19004.59,1,143363.11,1,84.03,1,929.84,1,00.00E00,1,00.00E00,1,00.00E00,1

2349,2812.47499,49208.51,1,221268.28,1,20027.73,1,2291.04,1,2262.72,1,15546.16,1,49385.59,1,772929.93,1,950.32,1,231.90,1,15011.95,1,109811.05,1,263.31,1,1368.44,1,00.00E00,1,00.00E00,1,00.00E00,1

2350,2813.57499,37840.40,1,207034.16,1,18325.02,1,2792.74,1,2426.24,1,15282.64,1,45022.58,1,649542.48,1,1233.96,1,157.27,1,15794.08,1,119405.16,1,179.27,1,1245.63,1,00.00E00,1,00.00E00,1,00.00E00,1

2351,2814.67499,44069.10,1,212588.47,1,14183.69,1,2483.36,1,2846.45,1,13616.99,1,51726.20,1,727906.15,1,1067.29,1,82.64,1,36607.92,1,105680.11,1,84.03,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

2352,2815.77499,41177.08,1,219318.67,1,15470.96,1,2215.78,1,3046.88,1,13818.68,1,42143.63,1,708250.10,1,1334.12,1,00.00E00,1,18104.16,1,113198.83,1,190.48,1,789.48,1,41.84,1,00.00E00,1,00.00E00,1

